Process Key,Process Name,Location,Reference Product,Unit,ISIC Code,ISIC Division,ISIC Section,ISIC Description,LOCATION Code,UN Group,V_kg,Ri_kg,Rr_kg,Er_kg,W_kg,eta-_kg,eta+_kg,LFI_kg,CFI_kg,V_MJ,Ri_MJ,Rr_MJ,Er_MJ,W_MJ,eta-_MJ,eta+_MJ,LFI_MJ,CFI_MJ
"('ecoinvent-3.12-cutoff', 'cf8476b12d22f6118e75b7a0653e4e77')","electricity production, wind, >3MW turbine, onshore",CN-SA,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",CN-SA,Asia-Pacific,172.96080391311887,0.0,0.0,0.1556487096069265,172.48127635988016,0.9972275362834253,0.0008999074130408846,0.9986137681417127,0.0004499537065204423,0.4833768075165992,0.0,3.6,0.0,0.02391042500408173,0.04946539559256914,7.447605975337109,0.5247326977962846,3.7238029876685546
"('ecoinvent-3.12-cutoff', 'de06a643dbc00dee7a8e7b6ff4eed3f8')","market for inorganic phosphorus fertiliser, as P2O5",AR,"inorganic phosphorus fertiliser, as P2O5",kilogram,0161,01,A,"Crop and animal production, hunting and related service activities",AR,GRULAC,6956.709987375536,0.0,1.0,23.174847495991305,6921.453557237533,0.9949320253105298,0.0034750402905772736,0.9974660126552649,0.0017375201452886368,28.06251912306447,0.0,0.0,0.0,0.5265730182132204,0.018764281848824907,0.0,0.5093821409244125,0.0
"('ecoinvent-3.12-cutoff', '8c47b714acd0d7e221aed6a4542835f8')",market for used tram,GLO,used tram,unit,3830,38,E,"Waste collection, treatment and disposal activities; materials recovery",GLO,Global,70964.14699978927,0.0,0.0,768.3196565281778,70561.18065557035,0.994321550229863,0.010826870877916131,0.9971607751149316,0.0054134354389580655,829.987742053564,0.0,0.0,0.0,29877.7075959606,35.997769704449944,0.0,18.498884852224972,0.0
"('ecoinvent-3.12-cutoff', '2cfa28f8ff0f89da91cfd406b168bc78')","market for blast furnace dust, for recovery",RoW,"blast furnace dust, for recovery",kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",RoW,Rest of World,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ecoinvent-3.12-cutoff', '32b082607e14e8c316adf19d122e9544')","flat glass production, uncoated",RoW,"flat glass, uncoated",kilogram,2310,23,C,Manufacture of other non-metallic mineral products,RoW,Rest of World,1581.9002411519216,0.0,1.0,1.000414300605762,1576.57635545075,0.9966344997221224,0.0012645641289927884,0.9983172498610612,0.0006322820644963942,11.916558246948378,0.0,0.0,0.0,0.29518760839615454,0.024771213489578413,0.0,0.5123856067447893,0.0
"('ecoinvent-3.12-cutoff', '6d4b09a629befea0466c25b436ad2567')",dinitroaniline-compound production,RER,dinitroaniline-compound,kilogram,2021,20,C,Manufacture of chemicals and chemical products,RER,Eastern Europe,17151.9373868628,0.0,1.0,35.82482224125147,17053.373829460248,0.994253502961243,0.0021469774178080165,0.9971267514806216,0.0010734887089040082,112.97693593171306,0.0,0.0,0.0,3.021318926550942,0.026742794019277757,0.0,0.5133713970096389,0.0
"('ecoinvent-3.12-cutoff', '557626a2d76696a42e4da86df3b88302')","market for field bean, feed",CH,"field bean, feed",kilogram,0111,01,A,"Crop and animal production, hunting and related service activities",CH,WEOG,827.0099867945195,0.0,1.0,2.7682770409393873,820.6182162649853,0.9922712293302424,0.004556507298714956,0.9961356146651211,0.002278253649357478,5.730309843090936,0.0,0.0,0.0,0.15522071340621368,0.027087665005298814,0.0,0.5135438325026495,0.0
"('ecoinvent-3.12-cutoff', 'bf6ea7c5aae6403125dd6ee54445dc84')","market for polyethylene, low density, flakes, recycled",RER,"polyethylene, low density, flakes, recycled",kilogram,3830,38,E,"Waste collection, treatment and disposal activities; materials recovery",RER,Eastern Europe,7426.6133467603395,0.0,1.0,286.9394843399419,7136.532423248716,0.960940349259173,0.03877130407839904,0.9804701746295865,0.01938565203919952,12.415033646158333,0.0,0.0,0.0,1.793483323110647,0.14446060914749245,0.0,0.5722303045737462,0.0
"('ecoinvent-3.12-cutoff', 'a30585c0b283e2fc09048a3b7b2678f5')","electricity production, wind, <1MW turbine, onshore",CN-SH,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",CN-SH,Asia-Pacific,147.03932005119833,0.0,0.0,0.09410782189740372,146.85487862885603,0.9987456319692033,0.0006400180704360974,0.9993728159846018,0.0003200090352180487,0.28350333595381755,0.0,3.6,0.0,0.010797223119944709,0.03808499495647405,12.69826327753137,0.5190424974782369,6.349131638765685
"('ecoinvent-3.12-cutoff', '61954416d8949e05f87ab797fae90b2e')","market group for electricity, high voltage",RER,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",RER,Eastern Europe,5310.227859335903,0.0,0.0,0.6613566627154376,5306.91075907213,0.9993753374899079,0.0001245439329976599,0.999687668744954,6.227196649882994e-05,7.820290581219999,0.0,3.6,0.0,0.10759546726506425,0.013758499910917491,0.46034095058375496,0.5068792499554587,0.23017047529187748
"('ecoinvent-3.12-cutoff', '5c8a09c38f52781ddb9677d9ec1bd677')","beet seed production, Swiss integrated production, for sowing",CH,"beet seed, Swiss integrated production, for sowing",kilogram,0164,01,A,"Crop and animal production, hunting and related service activities",CH,WEOG,8788.503018522477,0.0,1.0,14.622287302965287,8745.824800175458,0.9951438580316726,0.0017775822879095632,0.9975719290158365,0.0008887911439547816,32.16352012890293,0.0,0.0,0.0,1.043314354165381,0.03243781619623883,0.0,0.5162189080981194,0.0
"('ecoinvent-3.12-cutoff', '7af45836ffdac8ab34ecf032869c6169')","market for bottom ash, MSWI, municipal solid waste",DE,"bottom ash, MSWI, municipal solid waste",kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",DE,WEOG,18.84637086241677,1.0,0.0,0.0221193720713619,18.85520476825577,0.9500580684986605,0.0011145298162924856,0.9498355112890768,0.025750787868399596,0.3611756341467704,0.0,0.0,0.0,0.005342438486309219,0.01479180205201279,0.0,0.5073959010260064,0.0
"('ecoinvent-3.12-cutoff', 'afd952f041c44460c800dd7fc537a981')",market for spent automobile catalyst,GLO,spent automobile catalyst,kilogram,2420,24,C,Manufacture of basic metals,GLO,Global,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ecoinvent-3.12-cutoff', '0088b563e0b898567f381f845a89372a')","treatment of spent cation exchange resin from potable water production, municipal incineration FAE",CH,"heat, for reuse in municipal waste incineration only",megajoule,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",CH,WEOG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ecoinvent-3.12-cutoff', 'd15661e7a286f73920d29a4025259441')","electricity production, wind, 1-3MW turbine, onshore",AR,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",AR,GRULAC,51.53777408684141,0.0,0.0,0.04272148720082878,51.44910077444392,0.9982794500932836,0.000828935435372953,0.9991397250466417,0.0004144677176864765,0.13692854886367958,0.0,3.6,0.0,0.008622504726236253,0.06297083258233067,26.291084144797384,0.5314854162911653,13.145542072398692
"('ecoinvent-3.12-cutoff', '24c0ef255405438db62fdf1814d15199')","electricity production, wind, <1MW turbine, onshore",JP,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",JP,Asia-Pacific,108.43642607708333,0.0,0.0,0.06940127218305125,108.30040689084099,0.9987456319692274,0.0006400180704380328,0.9993728159846137,0.0003200090352190164,0.20907393007015154,0.0,3.6,0.0,0.007962579574920602,0.0380849949692383,17.218789539145675,0.5190424974846192,8.609394769572837
"('ecoinvent-3.12-cutoff', '028cbcfdf6d9b7fa04eb51148d618d2d')","market for leachate, SLF, waste emulsion paint",Europe without Switzerland,"leachate, SLF, waste emulsion paint",cubic meter,3700,37,E,Sewerage,Europe without Switzerland,WEOG,1238.6987378569393,0.0,0.0,1001.9771875857421,1236.4650143080785,0.9981967176678284,0.808894977417393,0.9990983588339142,0.4044474887086965,3.6871151450928843,0.0,0.0,0.0,1.9712276762710998,0.5346260148383409,0.0,0.7673130074191704,0.0
"('ecoinvent-3.12-cutoff', '00be6536c7641c0ebc993badb99aadaa')","treatment of sewage sludge, 97% water, WWT, WW from recycling of waste PET, landfarming",RER,"organic nitrogen fertiliser, as N",kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",RER,Eastern Europe,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ecoinvent-3.12-cutoff', 'f40dc796c4438dfb36cbed0ac3699d2f')",compression of sheet moulding compound,RoW,compression of sheet moulding compound,kilogram,2220,22,C,Manufacture of rubber and plastics products,RoW,Rest of World,16827.99950034561,0.0,1.0,4.4173364629641645,16816.536124412745,0.9993187915216761,0.00032192397336670375,0.9996593957608381,0.00016096198668335188,21.356785701516728,0.0,0.0,0.0,3.7637797370207604,0.17623343651163115,0.0,0.5881167182558156,0.0
"('ecoinvent-3.12-cutoff', '7768ad772fb5380fce312b76c0ca8bc4')","market for residues, MSWI, digester sludge",GLO,"residues, MSWI, digester sludge",kilogram,3822,38,E,"Waste collection, treatment and disposal activities; materials recovery",GLO,Global,362.0145021936208,1.0,0.0,0.21238843432136523,361.5472753281656,0.995958214185414,0.000585068731518841,0.996601751651041,0.0016698898074252618,2.33429745645183,0.0,0.0,0.0,0.07028662247427674,0.03011039671915401,0.0,0.515055198359577,0.0
"('ecoinvent-3.12-cutoff', '9a487b5ab16e79bc99425a05bb5abf2f')","treatment of waste polyvinylchloride, sanitary landfill",CH,"heat, district or industrial, other than natural gas",megajoule,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",CH,WEOG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ecoinvent-3.12-cutoff', 'e693da92aa0f06c780f9933048f7ec1c')","electricity production, hydro, run-of-river",GB,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",GB,WEOG,45014.76380133635,0.0,0.0,0.022013723262221296,45014.727394074675,0.9999991912150904,4.890334060037382e-07,0.9999995956075451,2.445167030018691e-07,0.04401351351978701,0.0,3.6,0.0,0.0008680673073878741,0.019722745083680264,81.79306108751258,0.5098613725418402,40.89653054375629
"('ecoinvent-3.12-cutoff', '07861136669ab1caa5d46d496c0a14b7')","market for wastewater, average",Europe without Switzerland,"wastewater, average",cubic meter,3700,37,E,Sewerage,Europe without Switzerland,WEOG,1977.038311664193,0.0,0.0,1003.2162563802882,1974.3792813977873,0.9986550436323273,0.5074338976950933,0.9993275218161636,0.25371694884754664,4.665290447195092,0.0,0.0,0.0,5.208413505389967,1.1164178445784478,0.0,1.058208922289224,0.0
"('ecoinvent-3.12-cutoff', 'fc5cb38ebc27805ab05941a3e1e9cf7f')","market for hexamethylene-1,6-diisoncyanate",RoW,"hexamethylene-1,6-diisoncyanate",kilogram,2011,20,C,Manufacture of chemicals and chemical products,RoW,Rest of World,16061.594603990565,0.0,1.0,28.535369412481877,16008.113191828026,0.9966702302304872,0.0018388815146127334,0.9983351151152435,0.0009194407573063667,96.97934001099578,0.0,0.0,0.0,1.5412151282598687,0.01589220062835158,0.0,0.5079461003141758,0.0
"('ecoinvent-3.12-cutoff', 'c0394f92f9e508e7aa131579a28a9ca8')",market for propylene,AE,propylene,kilogram,2011,20,C,Manufacture of chemicals and chemical products,AE,Asia-Pacific,902.1532734053828,0.0,1.0,2.091269937170206,893.095244340919,0.9899595453106629,0.0034265462735633646,0.9949797726553314,0.0017132731367816823,77.38885379897297,0.0,0.0,0.0,1.7782874875572725,0.0229785996336965,0.0,0.5114892998168483,0.0
"('ecoinvent-3.12-cutoff', '874f87f7da62829971e8c9d2a5107162')",market for C4 hydrocarbon mixture,SG,C4 hydrocarbon mixture,kilogram,202,20,C,Manufacture of chemicals and chemical products,SG,Asia-Pacific,1144.6376558349803,0.0,1.0,2.385308733829366,1140.193136937416,0.996117095331516,0.0029575374500150275,0.998058547665758,0.0014787687250075138,67.27421917984893,0.0,0.0,0.0,0.5860112526925165,0.008710784901507236,0.0,0.5043553924507536,0.0
"('ecoinvent-3.12-cutoff', 'ea56485edef9c3ce0e7c8e65e808fda9')",titanium production,GLO,titanium,kilogram,2420,24,C,Manufacture of basic metals,GLO,Global,199137.6856301421,0.0,1.0,162.87940132960716,198807.93002741507,0.9983440823785635,0.0008229451939799076,0.9991720411892817,0.0004114725969899538,561.818616478644,0.0,0.0,0.0,6.002008386982426,0.010683178184093827,0.0,0.505341589092047,0.0
"('ecoinvent-3.12-cutoff', 'b0a8ed4191603e5b23e51207807dbc6c')","board, hardwood, raw, kiln drying to u=10%",CA-QC,"sawnwood, board, hardwood, raw, dried (u=10%)",cubic meter,1610,16,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",CA-QC,WEOG,436510.30034383043,0.0,0.0,176.21473269180092,432903.3935029647,0.991736949075372,0.0004036897469612976,0.995868474537686,0.0002018448734806488,494.2159399747164,0.0,0.0,0.0,10.026151089631734,0.020286984450854948,0.0,0.5101434922254275,0.0
"('ecoinvent-3.12-cutoff', 'd55c0e4d2ca70498155bdb8c2f03d38a')","market for electricity, medium voltage",KE,"electricity, medium voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",KE,Africa,14194.698923198504,0.0,0.0,0.13272134822537435,14194.384058186193,0.9999778181267518,9.350064340460707e-06,0.9999889090633759,4.675032170230354e-06,2.2214302013325966,0.0,3.6,0.0,0.026714622234786906,0.012025866137392602,1.6205775890867171,0.5060129330686963,0.8102887945433586
"('ecoinvent-3.12-cutoff', 'de5b39c9f79e31bf343fb0920d91273d')","clear-cutting, primary forest to arable land, pasture, man made",BR-BA,"land tenure, arable land, measured as carbon net primary productivity, pasture, man made",kilogram,0162,01,A,"Crop and animal production, hunting and related service activities",BR-BA,GRULAC,60.654053046471724,0.0,1.0,0.09771353447112735,74.59642746070445,1.2298671517227446,0.018097942006119274,1.1149335758613725,0.009048971003059637,2.1516503365090944,0.0,0.0,0.0,0.02663242872976652,0.01237767507009332,0.0,0.5061888375350466,0.0
"('ecoinvent-3.12-cutoff', 'a53d668f46ec428f8a75d84af48d38dc')",nutrient supply from urea,RoW,"inorganic nitrogen fertiliser, as N",kilogram,0161,01,A,"Crop and animal production, hunting and related service activities",RoW,Rest of World,5687.247932559379,0.0,1.0,108.93450337047678,5548.076386214955,0.9755291930306627,0.019330000146662148,0.9877645965153313,0.009665000073331074,70.04446988510911,0.0,0.0,0.0,1.3318735778715884,0.01901468567120577,0.0,0.509507342835603,0.0
"('ecoinvent-3.12-cutoff', 'd734e782c53e93be012f9325188116e5')","electricity, high voltage, import from CH",AT,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",AT,WEOG,18529.31918941288,0.0,0.0,0.053850800841464964,18529.16225679979,0.9999915305785666,2.906248216191006e-06,0.9999957652892832,1.453124108095503e-06,3.366978299370679,0.0,3.6,0.0,0.004255084627993758,0.0012637695433882288,1.069207960346188,0.5006318847716941,0.534603980173094
"('ecoinvent-3.12-cutoff', '36b331f5d46262f66675bb1cbf77b318')","heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",US-NPCC,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",US-NPCC,WEOG,94.8266823114657,0.0,0.0,0.1397596769629519,94.84478829987427,1.000190937697779,0.001473843369357796,1.0000954688488894,0.000736921684678898,8.106907931119807,0.0,3.6,0.0,0.07181176739607623,0.008858095837059404,0.44406573142156464,0.5044290479185297,0.22203286571078232
"('ecoinvent-3.12-cutoff', 'dc00c6a6c3ba2f92bad9c140f47e7f89')","sweet gas, burned in gas turbine",GLO,"sweet gas, burned in gas turbine",megajoule,3510,35,D,"Electricity, gas, steam and air conditioning supply",GLO,Global,0.5699599918503149,0.0,0.0,0.0004218502897283686,0.5648246173499879,0.990989938638227,0.000740140177837529,0.9954949693191136,0.0003700700889187645,1.113823828047288,0.0,1.0,0.0,2.568261630980045e-05,2.3058059688690803e-05,0.8978080508056292,0.5000115290298444,0.4489040254028146
"('ecoinvent-3.12-cutoff', 'a3e4890bd21e76187ec87cd448074ca3')","market for bottom ash, MSWI-WWT-SLF, waste glass",GLO,"bottom ash, MSWI-WWT-SLF, waste glass",kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",GLO,Global,19.275938525801347,1.0,0.0,0.02537206131371932,19.183603373085393,0.946126530649817,0.0012513384414454159,0.9484034943671428,0.02528544017848847,0.3828846556986758,0.0,0.0,0.0,0.005600087281511453,0.014626042590535761,0.0,0.5073130212952679,0.0
"('ecoinvent-3.12-cutoff', '58a3278704c2e48c6e5802297bdd9d72')","market for petrol, two-stroke blend",GLO,"petrol, two-stroke blend",kilogram,1920,19,C,Manufacture of coke and refined petroleum products,GLO,Global,700.5299438688087,0.0,1.0,0.7219743547252782,698.6006570490661,0.9972459609519505,0.0024581024263079323,0.9986229804759752,0.0012290512131539662,56.665885264197804,0.0,0.0,0.0,1.0173606364464878,0.01795367056745284,0.0,0.5089768352837264,0.0
"('ecoinvent-3.12-cutoff', '18380b7d4955ecf380fe72827c62e9f0')","electricity production, hydro, reservoir, tropical region",CO,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",CO,GRULAC,578.8628990314564,0.0,0.0,0.027116861969428772,578.8317699513999,0.9999462237429474,4.6845050900308595e-05,0.9999731118714738,2.3422525450154298e-05,0.06191103966482711,0.0,3.6,0.0,0.0011850129058774718,0.019140575126712033,58.14794937202826,0.509570287563356,29.07397468601413
"('ecoinvent-3.12-cutoff', '4d1f98622fb5e0fd052e1d9029e37017')",market for polymethyl methacrylate,RER,polymethyl methacrylate,kilogram,2220,22,C,Manufacture of rubber and plastics products,RER,Eastern Europe,14550.618403697954,0.0,1.0,60.448921045197494,14401.840061464094,0.989775118960164,0.004223114051948515,0.9948875594800819,0.0021115570259742575,128.66345531096073,0.0,0.0,0.0,4.24354254135849,0.032981723762217245,0.0,0.5164908618811086,0.0
"('ecoinvent-3.12-cutoff', '1961384f638daf48226ad97a5535e6e7')","clear-cutting, grassland to arable land, annual crop",BR-CE,"land tenure, arable land, measured as carbon net primary productivity, annual crop",kilogram,0161,01,A,"Crop and animal production, hunting and related service activities",BR-CE,GRULAC,1.2404439449310303,0.0,1.0,0.0,4.5482940673828125,3.6666663463262754,0.8061629903442359,2.3333331731631377,0.40308149517211794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ecoinvent-3.12-cutoff', '9c88102084d7d577a2061add91d074e4')",precious metal refinery construction,SE,precious metal refinery,unit,4100,41,F,Construction of buildings,SE,WEOG,3225654473.9082303,0.0,0.0,2812648.8546195547,3218097174.9452214,0.9976571269414816,0.0008719622257655283,0.9988285634707408,0.00043598111288276417,12929334.20433261,0.0,0.0,0.0,742650.9729381064,0.05743922782112358,0.0,0.5287196139105619,0.0
"('ecoinvent-3.12-cutoff', 'dd9b4f69c237e033d0561767a4497df7')","market for butene, mixed",ZA,"butene, mixed",kilogram,2011,20,C,Manufacture of chemicals and chemical products,ZA,Africa,6149.362755884318,0.0,1.0,3.256559128270925,6063.817033395919,0.9860886849769042,0.0006921951586280756,0.9930443424884521,0.0003460975793140378,83.01748625661564,0.0,0.0,0.0,4.102840780467746,0.049421404639806134,0.0,0.524710702319903,0.0
"('ecoinvent-3.12-cutoff', '1f3b3d3165c46d5f41decbf688d2e6a3')","treatment of sewage sludge, 97% water, WWT-SLF, waste wood, untreated, landfarming",CH,"sewage sludge, 97% water, WWT-SLF, waste wood, untreated",kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",CH,WEOG,2.146814330475559,1.0,0.0,0.6255847484871494,2.542361910814112,0.8079160839558971,0.1987993833727739,0.7450671931732661,0.25829054049106936,0.018491758979256187,0.0,0.0,0.0,0.5955182219071532,32.204520001325875,0.0,16.602260000662938,0.0
"('ecoinvent-3.12-cutoff', '9de9574339ed81d92c837882e0645619')","electricity production, wind, <1MW turbine, onshore",CN-BJ,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",CN-BJ,Asia-Pacific,147.03932005119833,0.0,0.0,0.09410782189740372,146.85487862885603,0.9987456319692033,0.0006400180704360974,0.9993728159846018,0.0003200090352180487,0.28350333595381755,0.0,3.6,0.0,0.010797223119944709,0.03808499495647405,12.69826327753137,0.5190424974782369,6.349131638765685
"('ecoinvent-3.12-cutoff', '2aff4d8d268ca5477edf89bb0e811065')","treatment of residues, MSWI-WWT, WW from LCD production, residual material landfill",GLO,"residues, MSWI-WWT, WW from LCD production",kilogram,3822,38,E,"Waste collection, treatment and disposal activities; materials recovery",GLO,Global,352.39744369150753,1.0,0.0,0.20383390015859842,351.55790765004804,0.9947947103910992,0.0005767837424894671,0.995982517570305,0.00170322949648932,2.155534785835706,0.0,0.0,0.0,0.06755495169400758,0.031340228020405786,0.0,0.5156701140102029,0.0
"('ecoinvent-3.12-cutoff', '4fc38acb4a6aaf6694ef782c56714825')","natural gas, liquefied, import from AE",RoW,"natural gas, liquefied",cubic meter,3520,35,D,"Electricity, gas, steam and air conditioning supply",RoW,Rest of World,161.1552202839744,0.0,0.0,0.1991551590617772,159.90487169014494,0.9922413397988213,0.0012357971321738288,0.9961206698994108,0.0006178985660869144,46.80376077106607,0.0,0.0,0.0,3.4446766860200233,0.07359828845526258,0.0,0.5367991442276313,0.0
"('ecoinvent-3.12-cutoff', 'c279f3f358cc1af5b99f909335b4a3fa')",chicken production,GLO,"chicken for slaughtering, live weight",kilogram,0146,01,A,"Crop and animal production, hunting and related service activities",GLO,Global,4671.82944661831,0.0,1.0,104.67346126288174,4559.277223787318,0.9759083194031275,0.022619289182179623,0.9879541597015639,0.011309644591089811,14.834858335855499,0.0,0.0,0.0,0.3149709980610068,0.021231817044031317,0.0,0.5106159085220157,0.0
"('ecoinvent-3.12-cutoff', '752cbd2acbee1892749392071694454d')","treatment of bottom ash, MSWI-WWT-SLF[W], waste plastic, consumer electronics, slag compartment, wet class",GLO,"bottom ash, MSWI-WWT-SLF[W], waste plastic, consumer electronics",kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",GLO,Global,9.65888002368745,1.0,0.0,0.0168175271509524,9.86271683313612,0.9253051738285825,0.0015777949572167488,0.9157433432706026,0.04769814112229698,0.20412198508255036,0.0,0.0,0.0,0.002868416501242282,0.014052462306214816,0.0,0.5070262311531074,0.0
"('ecoinvent-3.12-cutoff', '1e51fcb35e4f04647450a870548bd7e5')","electricity production, hydro, reservoir, non-alpine region",US-SERC,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",US-SERC,WEOG,8123.863273348623,0.0,0.0,0.027116861969428772,8123.840664048855,0.9999972169275864,3.337926926760218e-06,0.9999986084637932,1.668963463380109e-06,0.06191103966482711,0.0,3.6,0.0,0.0011850129058774718,0.019140575126712033,58.14794937202826,0.509570287563356,29.07397468601413
"('ecoinvent-3.12-cutoff', '6aee654632ee5157852a492d0e95ad4e')",market for waste zeolite,CH,waste zeolite,kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",CH,WEOG,21.00369280644462,1.0,0.0,0.006724354623608759,20.869704083121142,0.9484637086466076,0.0003056011862535763,0.9515083958384827,0.022876259077947842,0.21381830211779115,0.0,0.0,0.0,0.0019243113643504658,0.008999750467059526,0.0,0.5044998752335298,0.0
"('ecoinvent-3.12-cutoff', '365fdb42b5d0a42655ae1a0bdfbc3e3f')","treatment of municipal solid waste, municipal incineration",SE,"electricity, for reuse in municipal waste incineration only",kilowatt hour,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",SE,WEOG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0
"('ecoinvent-3.12-cutoff', '3bdd658d67484ba7da29fe031f6cd303')","blast furnace dust, for recovery to generic market for supplementary cementitious materials",RoW,supplementary cementitious materials,kilogram,2394,23,C,Manufacture of other non-metallic mineral products,RoW,Rest of World,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ecoinvent-3.12-cutoff', '6dbc71fd5706870fa7b882ffe67f422e')","treatment of blast furnace gas, in power plant",TR,"heat, district or industrial, other than natural gas",megajoule,3510,35,D,"Electricity, gas, steam and air conditioning supply",TR,WEOG,1.7698869007209383,0.0,0.0,0.004877363790664617,1.0832194844346472,0.6120275165567998,0.002755748849645642,0.8060137582783999,0.001377874424822821,0.0032269186681524063,0.0,1.0,0.0,5.069459772447536e-05,0.0157099087202904,309.8931528300825,0.5078549543601452,154.94657641504125
"('ecoinvent-3.12-cutoff', '2e1ff5d4bd3982628c2cbc351764e071')",market for onshore petroleum field infrastructure,GLO,onshore petroleum field infrastructure,unit,0910,09,B,Mining support service activities,GLO,Global,24751023828.66458,0.0,0.0,11441150.791185798,24730239345.984066,0.9991602576594653,0.0004622495970423497,0.9995801288297327,0.00023112479852117486,54321904.06802327,0.0,0.0,0.0,591411.9260469065,0.010887172240986351,0.0,0.5054435861204932,0.0
"('ecoinvent-3.12-cutoff', 'f6a309c046cd4a085b637720eb8dd3f2')",market for hard coal,CZ,hard coal,kilogram,0510,05,B,Mining of coal and lignite,CZ,Eastern Europe,432.5211936828888,0.0,1.0,0.31978690610892446,430.3378199456953,0.9949519843904012,0.003051380892739678,0.9974759921952007,0.001525690446369839,28.24369204598822,0.0,0.0,0.0,0.018986735398058285,0.000672246934541803,0.0,0.500336123467271,0.0
"('ecoinvent-3.12-cutoff', 'c706ce870a61e137faaa345c6251a1eb')","nitric acid production, product in 50% solution state",UN-SEASIA,"nitric acid, without water, in 50% solution state",kilogram,2012,20,C,Manufacture of chemicals and chemical products,UN-SEASIA,Asia-Pacific,1087.920236782348,0.0,1.0,26.58227420924849,1054.2930390976758,0.9690903831478229,0.025353213660981533,0.9845451915739113,0.012676606830490766,13.524282874191835,0.0,0.0,0.0,0.29777940745747705,0.02201812918492888,0.0,0.5110090645924644,0.0
"('ecoinvent-3.12-cutoff', '230b1e7303b2567ef44e0dc1fa384712')","market for start-up, heat and power co-generation unit, 160kW electrical",GLO,"start-up, heat and power co-generation unit, 160kW electrical",unit,3530,35,D,"Electricity, gas, steam and air conditioning supply",GLO,Global,161292.2030692181,0.0,0.0,118.74549649086768,161053.7184430962,0.9985214125569383,0.0007362134947087825,0.9992607062784692,0.00036810674735439125,1503.8712618853365,0.0,0.0,0.0,62.47171756794608,0.04154060201245422,0.0,0.5207703010062271,0.0
"('ecoinvent-3.12-cutoff', '25c9e0261f95210d37d52dfd007f80b7')","spelt grain production, conventional, plain region",CH,spelt grain,kilogram,0111,01,A,"Crop and animal production, hunting and related service activities",CH,WEOG,855.0970514364509,0.0,1.0,5.659882329976799,841.7716818106778,0.9844165412529629,0.00778845198774697,0.9922082706264813,0.003894225993873485,6.442594310983074,0.0,0.0,0.0,0.17298257604534223,0.0268498321786999,0.0,0.5134249160893499,0.0
