Process Key,Process Name,Location,Reference Product,Unit,ISIC Code,ISIC Division,ISIC Section,ISIC Description,LOCATION Code,UN Group,V_kg,Ri_kg,Rr_kg,Er_kg,W_kg,eta-_kg,eta+_kg,LFI_kg,CFI_kg,V_MJ,Ri_MJ,Rr_MJ,Er_MJ,W_MJ,eta-_MJ,eta+_MJ,LFI_MJ,CFI_MJ
"('ecoinvent-3.11-cutoff', '89a2bfc29d59f9617a18df2fd0480c64')","treatment of waste paperboard, municipal incineration FAE",CH,"electricity, for reuse in municipal waste incineration only",kilowatt hour,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",CH,WEOG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,0.0,0.0,0.0,1.0,0.0,1.0
"('ecoinvent-3.11-cutoff', 'd54865976bbc0d25b57e59f649fcb82e')","treatment of waste vapour barrier, flame-retarded, municipal incineration FAE",CH,"electricity, for reuse in municipal waste incineration only",kilowatt hour,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",CH,WEOG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,0.0,0.0,0.0,1.0,0.0,1.0
"('ecoinvent-3.11-cutoff', '869da7835f302c9082704e4933ae661a')","hydrogen compression, from low to medium pressure",RoW,"hydrogen, gaseous, medium pressure, merchant",kilogram,3520,35,D,"Electricity, gas, steam and air conditioning supply",RoW,Rest of World,14221.57785906725,0.055229888443114786,1.0800899130295452,7.191844656293307,14079.915952712983,0.9900351010776135,0.0005816444931170888,0.995015608782607,0.0002927640027583301,207.721881784106,0.05152333383958982,0.3812907238030935,0.0,4.526485918800198,0.021785684824439745,0.0018351276650957725,0.510768853170646,0.0010415530741217582
"('ecoinvent-3.11-cutoff', '76dc40699649b8c8f73048993bd4d739')","transport, freight, lorry, 3.5-7.5 metric ton, diesel, unregulated",ZA,"transport, freight, lorry, 3.5-7.5 metric ton, diesel, unregulated",ton kilometer,4923,49,H,Land transport and transport via pipelines,ZA,Africa,265.82180239649665,0.0021999309479907633,0.004561346597875773,0.27091810787121484,265.0016085894641,0.9969062472508878,0.0010363227250252303,0.998448985679042,0.0005222993089146125,3.569799335956582,0.0016287110136571819,0.013413447294017885,0.0,0.04402124871471894,0.012325951450166728,0.003755765793852954,0.5059349561496871,0.002105902472322777
"('ecoinvent-3.11-cutoff', 'ad74b9e396ee3bf874c75bb3c945c6bc')",dioxane production,RER,dioxane,kilogram,2011,20,C,Manufacture of chemicals and chemical products,RER,Eastern Europe,21367.732715759634,0.3621562083453384,1.3237135904959472,13.266452562011507,21316.93441191305,0.9976057547309918,0.0006828014495409115,0.9987944031376689,0.00034987495259739313,104.11599295203328,1.178899542137079,2.7799306095676632,0.0,2.2651303439878347,0.021512252781997414,0.026401381336911226,0.5051580412692425,0.01879877579021187
"('ecoinvent-3.11-cutoff', '2e0d94bd05f0b1acaa347fbad2ccbf9d')","market for electricity, high voltage",PY,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",PY,GRULAC,50787.86317066043,0.00011108089344118197,0.00097917691628755,0.023477500864185354,50787.80967350021,0.9999989444674839,4.815457119115561e-07,0.9999994711401649,2.4186643310456427e-07,0.07615927237415789,0.0002539635958511706,3.6020503445237884,0.0,0.0019984574053825504,0.02615328849791039,47.139089174780324,0.5114148667268591,23.57120636491226
"('ecoinvent-3.11-cutoff', 'eff8b1099241dc32ef68c4972e2e2ebc')","panel glass production, for cathode ray tube display",GLO,"panel glass, for cathode ray tube display",kilogram,2310,23,C,Manufacture of other non-metallic mineral products,GLO,Global,12523.918271364832,0.12740013673743994,1.0537993038017401,47.52480405223183,12459.204074787134,0.9948226317265848,0.0038788267489772927,0.9974062296419515,0.0019444995958295401,29.7667452104355,0.10220467588338837,0.3144139625600624,0.0,0.7887060963200998,0.026405551561802885,0.01052644849439705,0.5114918907937764,0.0069741092343236
"('ecoinvent-3.11-cutoff', 'fadaf36ea640cc0719a95ef389f2cf65')",market for waste polyethylene,AT,waste polyethylene,kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",AT,WEOG,49.11234618476501,1.0007402052039835,0.0010183726305862033,0.5879468644371352,46.21024633147318,0.9221193436755267,0.011752723280392745,0.9510748527286743,0.015861180749285404,0.45331205932316865,0.000692978695352796,0.003526483072429151,0.0,36.99366640320456,81.4829424903769,0.007767497664387782,41.2407080612617,0.004646932758937591
"('ecoinvent-3.11-cutoff', 'b323cdeee368bd812a8d0e143213e147')","debarking, softwood, in forest",RER,"sawlog and veneer log, softwood, debarked, measured as solid wood",cubic meter,0220,02,A,Forestry and logging,RER,Eastern Europe,23982.6010917428,8.660941267376518,0.5505631899507093,36.699261606051714,22525.874001553835,0.9389199272034928,0.001552641321859161,0.9692794616078234,0.0009568226548526121,316.5062021352819,0.2915728103097404,2.281437639231325,0.0,5.29308904219039,0.01670810043757236,0.007201558279956828,0.5078938626269387,0.004060966731825952
"('ecoinvent-3.11-cutoff', '655c1b93948c83f7ba6e07696fdecff3')","market for limestone, milled, packed",CH,"limestone, milled, packed",kilogram,0810,08,B,Other mining and quarrying,CH,WEOG,1217.5230920762428,0.0018270122332019654,1.0008159228738298,0.2692834800818433,1216.1361772373755,0.9988593729546494,0.0010431814437987504,0.9994289361796491,0.0005223410195748305,0.24442095753814036,0.0916712389447261,0.004062340628051839,0.0,0.18239233798050378,0.5426854294422807,0.012086982889110106,0.6349646019532061,0.14242160421248923
"('ecoinvent-3.11-cutoff', 'd6a4bc0088866d0dc7b0e165066c2af5')","electricity production, wind, >3MW turbine, onshore",CN-TJ,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",CN-TJ,Asia-Pacific,176.41773518997564,0.0005283779666131241,0.006444707652559585,0.15468072844523917,175.9379896749204,0.9972776407424683,0.0009133149416570811,0.9986373228563059,0.0004581549857567771,0.4838597060887144,0.0015897762903869267,3.616969896911368,0.0,0.023940238808086104,0.04931561300829751,7.450764761732247,0.5230203793895954,3.7270198079806773
"('ecoinvent-3.11-cutoff', '2c2b430545739e0d7089dc196b3c2513')","treatment of sewage sludge, 70% water, WWT, WW from particle board production, municipal incineration",RER,"electricity, for reuse in municipal waste incineration only",kilowatt hour,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",RER,Eastern Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,0.0,0.0,0.0,1.0,0.0,1.0
"('ecoinvent-3.11-cutoff', 'c1a537de6b2d2408fde15df7c21736c4')","fibreboard production, soft, from wet & dry processes",Europe without Switzerland,"fibreboard, soft",cubic meter,1621,16,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Europe without Switzerland,WEOG,433471.0994336832,24.88981904919644,17.38600549555476,472.89551809056525,431493.4417954345,0.9953804706226926,0.0011309943707467176,0.9976615270652883,0.0005942054314313004,2142.2084423318665,41.272241877986694,152.57519954414397,0.0,35.14107961913647,0.01609406479904499,0.06987705485444086,0.4985960117936494,0.044389548033093584
"('ecoinvent-3.11-cutoff', 'bddbed91167f9c6a6b506b2fa93126f8')","treatment of sewage sludge, 70% water, WWT, heat carrier liquid, 40% C3H8O2, municipal incineration FAE",CH,"heat, for reuse in municipal waste incineration only",megajoule,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",CH,WEOG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
"('ecoinvent-3.11-cutoff', '8448b245eb4e9891419c9c251eb819f6')",market for light fuel oil,IN,light fuel oil,kilogram,1920,19,C,Manufacture of coke and refined petroleum products,IN,Asia-Pacific,654.7281530201789,0.006020332986881095,1.0152937853899944,0.8976312880889215,647.9846296337084,0.9896911693414595,0.002921682037279392,0.9948409871308181,0.0014654385585512364,56.62280386991701,0.0029884687395808343,0.0385902805083433,0.0,0.5868150459851068,0.010363034612842093,0.0006814965215418094,0.5051551294307185,0.00036713613647344653
"('ecoinvent-3.11-cutoff', '26b6c676a676d38c01fca178fc8b0b86')","electricity production, hydro, run-of-river",US-SERC,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",US-SERC,WEOG,45015.46456538576,0.00023978294629458158,0.0005480824672039574,0.01707605620885707,45015.42604148299,0.9999991388806962,3.9151297786971674e-07,0.9999995667770084,1.9841982860415187e-07,0.046352865224533815,0.0001874114040438606,3.6012294696844913,0.0,0.0007828986883655011,0.016821960355189822,77.3787723357275,0.5063975477528209,38.69139960028852
"('ecoinvent-3.11-cutoff', '4d816c3b6b8e68e172e49d32414fd653')","electricity production, photovoltaic, 570kWp open ground installation, multi-Si",CA-YK,"electricity, low voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",CA-YK,WEOG,1228.3717295501879,0.003942921312263291,0.006851050460840783,0.23833232132411294,1227.841338553346,0.9995650077332784,0.0001995996642392332,0.9997808989336369,0.00010140476512204659,1.0151376680830404,0.00935655228501015,3.628921067227496,0.0,0.0329653540533165,0.0321771986585475,3.542158652611825,0.511522174209936,1.7756457514252504
"('ecoinvent-3.11-cutoff', '3f7dd611828e7423890c179ab09b948b')","market for polyether polyols, short chain",RoW,"polyether polyols, short chain",kilogram,2013,20,C,Manufacture of chemicals and chemical products,RoW,Rest of World,21776.04090710256,0.16207778073462437,1.16636645973088,50.10835435603905,21701.02753166842,0.9965478162897793,0.0023546217332454174,0.9982701867022477,0.0011810323092646409,90.0619181967111,0.17891383712857076,0.46057727727004644,0.0,1.5765679856555803,0.017470672090704777,0.005103867804513739,0.5077440229496272,0.0035432469979820914
"('ecoinvent-3.11-cutoff', 'c30929550cd851f36793fbaffbbc9ba6')","clear-cutting, primary forest to arable land, forest, intensive",BR-PI,"land tenure, arable land, measured as carbon net primary productivity, forest, intensive",kilogram,0210,02,A,Forestry and logging,BR-PI,GRULAC,2.7586311623458633,4.82611689294633e-05,1.000113691623548,0.004214664927103675,3.371535757481418,1.222155691140725,0.3640612780121627,1.1110690984197298,0.18203938615671403,0.09488215051982718,1.6759832675007036e-05,0.0002877039741107745,0.0,0.0011700066975930741,0.012328979260637262,0.0030316889102530004,0.5060761860206525,0.0016041480647925785
"('ecoinvent-3.11-cutoff', '348aa7e8ac43ac595107b43ff717a648')","market for gas power plant, 100MW electrical",GLO,"gas power plant, 100MW electrical",unit,4220,42,F,Civil engineering,GLO,Global,20724029058.118343,318682.0849189143,571606.6596863044,18021462.82950278,20667202289.74495,0.9972425935342005,0.0008971606596390148,0.9986136081756688,0.00045626892125104134,76636328.63576466,640749.8930792571,1569395.854716743,0.0,1142949.963339159,0.014790284326193172,0.0203086851184593,0.5032493468944511,0.014300137827875158
"('ecoinvent-3.11-cutoff', '1b9d1fc4b91aa45b3319ea66822d7d5d')","solar glass production, low-iron",RoW,"solar glass, low-iron",kilogram,2310,23,C,Manufacture of other non-metallic mineral products,RoW,Rest of World,1620.1047119620596,0.008080531557929125,1.0066765369853012,0.9953135369795412,1614.7321899271196,0.9966788716246008,0.0012357103056284456,0.9983369419947108,0.0006203489704037661,11.986091434783194,0.013269022573826391,0.028900803766275553,0.0,0.2962558216997784,0.024689300963380817,0.002408528676922607,0.5117917450738988,0.0017571697462528877
"('ecoinvent-3.11-cutoff', '31b474b8773a51a39abfecdf1e003b6c')","electricity production, wind, <1MW turbine, onshore",HR,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",HR,Eastern Europe,111.67112969934125,0.00024507525175531384,0.00493303620454869,0.07028930361942054,111.53249783155682,0.9987563783170351,0.0006736044933252088,0.9993770918529088,0.0003378995522713604,0.21246411685708277,0.0004752055497441731,3.6078220413593782,0.0,0.008086877420241037,0.037977379324945985,16.9429582126054,0.517872865810934,8.47259493015424
"('ecoinvent-3.11-cutoff', 'c2e4c69af6f8538f4330505a2d45b89c')","polyurethane production, flexible foam, MDI-based",RER,"polyurethane, flexible foam",kilogram,2013,20,C,Manufacture of chemicals and chemical products,RER,Eastern Europe,18118.815884698615,0.5682898418208925,1.513325796486295,36.73856551683205,18042.777430422877,0.9957721110508161,0.0021111032772883147,0.9978703737054205,0.0010712334586317096,100.12603715551388,0.600525848572003,4.452669550634721,0.0,2.542239397507995,0.02523901661774036,0.04420551459155915,0.5096385376956485,0.02508372790900125
"('ecoinvent-3.11-cutoff', 'eba6fb47cbe0bd809fbc666002778189')","treatment of sewage sludge, 97% water, WWT-SLF, waste emulsion paint, landfarming",Europe without Switzerland,"organic nitrogen fertiliser, as N",kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",Europe without Switzerland,WEOG,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ecoinvent-3.11-cutoff', 'c9ed77350d650d4b3f572d1593969f0a')",market for lithium iron phosphate,RoW,lithium iron phosphate,kilogram,2029,20,C,Manufacture of chemicals and chemical products,RoW,Rest of World,19661.11248407565,0.09789339216429188,1.091584179756727,86.2324560426847,19548.68466177602,0.9942767655942103,0.004441437660547934,0.9971358932913655,0.002223208336013565,66.80462437878043,0.14743431761647174,0.590675055688214,0.0,1.3845518983142833,0.020679750933316626,0.008822358373873301,0.5092388315220275,0.005512223131567483
"('ecoinvent-3.11-cutoff', '233c959213f19c8cb71fe242419ad194')","treatment of waste tin sheet, sanitary landfill",PE,waste tin sheet,kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",PE,GRULAC,14.017233369222154,1.00014833762905,0.00024888976208557343,4.892029483408896,14.798336379087685,0.9854138802595936,0.32577439054765683,0.9594072492398475,0.19618688616377777,0.27123885446503454,0.0001253386965712074,0.0008478716047591226,0.0,0.012576449004566451,0.046345278122514814,0.003124478564694749,0.5229416972131253,0.001793181130479424
"('ecoinvent-3.11-cutoff', 'dd732b8107707100aebf0d39ae0eebce')","transport, passenger, train, electric, urban",CH,"transport, passenger, train, fleet average",person kilometer,4921,49,H,Land transport and transport via pipelines,CH,WEOG,1943.1418587858868,0.0007487560622130854,0.0015885338645932191,0.02964253933049688,1943.0230304597492,0.9999384620141951,1.607245555414845e-05,0.9999690383408313,8.228894043386056e-06,0.24958763473165127,0.005578076868237104,0.004037092744283972,0.0,0.005455572900896148,0.02138050942146466,0.015821454689077974,0.49975995213743085,0.01884102991784042
"('ecoinvent-3.11-cutoff', '2b0cee95baf8d0eb8a96137c2993353b')",grape production,IN,grape,kilogram,0121,01,A,"Crop and animal production, hunting and related service activities",IN,Asia-Pacific,907.631990354324,1.450804644915782,1.020214638323504,227.25513874925718,679.5468536565224,0.7475082109073362,0.25110512996538625,0.8729561557768639,0.12635051465949731,2.337596481932967,0.029650829146746584,0.1652214079204125,0.0,0.25966761958851153,0.10969180041863721,0.06979473887122263,0.5485831770439002,0.041160092601029694
"('ecoinvent-3.11-cutoff', 'b088c9bd94994439697b508f1c9ccf71')",electricity voltage transformation from medium to low voltage,PH,"electricity, low voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",PH,Asia-Pacific,4890.667431866129,0.0026781629123018686,0.003977213006903334,0.22514104616774533,4889.2173934912735,0.9997029616586102,4.684802982413552e-05,0.9998512070260378,2.3697818179518768e-05,10.510963595814975,0.002959965765084341,3.6209570202625696,0.0,0.06892192260350735,0.006555299950568558,0.3443963615537645,0.5031368858852779,0.1723389448668886
"('ecoinvent-3.11-cutoff', '777901cdc611d31e64517fe33237ea90')","market for transmission network, electricity, high voltage direct current aerial line",RoW,"transmission network, electricity, high voltage direct current aerial line",kilometer,4220,42,F,Civil engineering,RoW,Rest of World,818159190.4931808,3132.9256201925773,54290.87514888755,414411.18298869306,817171000.3365376,0.998788354029649,0.0005728717208329104,0.9993922624035484,0.00028835047169255333,2347009.5326496568,4183.996555791061,65230.09084520479,0.0,109657.62699962161,0.04663913269473774,0.02774339501829454,0.5224298062098431,0.014761457646673037
"('ecoinvent-3.11-cutoff', '2df802d0dc9c97ea7157f8580553f03e')",market for hard coal,RU,hard coal,kilogram,0510,05,B,Mining of coal and lignite,RU,Eastern Europe,948.9830008032113,0.0027634179376301157,1.004150641216312,0.5533045044519449,947.2270571288054,0.9981467508168713,0.0016411786186766358,0.9990719194235085,0.0008220452942654986,26.360617978032288,0.003471550284716703,0.014482764013448038,0.0,0.01664950713064518,0.0006315221738555531,0.0005493367786470481,0.500249922471849,0.00034050700440234176
"('ecoinvent-3.11-cutoff', 'd3553ac04ce39690b861564711a6cd95')","land use change, perennial crop",MG,"land use change, perennial crop",hectare,0161,01,A,"Crop and animal production, hunting and related service activities",MG,Africa,180.06034851074222,0.0,0.0,0.0,982.1839145873769,5.454748492441026,0.0,3.227374246220513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('ecoinvent-3.11-cutoff', '2b45ac17c469bd2fad9edfc2feb608a9')",nutrient supply from monoammonium phosphate,CN,"inorganic phosphorus fertiliser, as P2O5",kilogram,0161,01,A,"Crop and animal production, hunting and related service activities",CN,Asia-Pacific,6716.760044146766,0.021870318209797995,1.0248771532022065,19.99868908031023,6689.903802471803,0.9959983646431502,0.003130005782715228,0.9979975542861194,0.001566630926813306,27.438954309160675,0.026575529499087577,0.10403098544958138,0.0,0.35701094273499334,0.012998509216176637,0.00378769264822811,0.5060154567411767,0.002377644191025775
"('ecoinvent-3.11-cutoff', '6e4c1256d8336e9bef7366f431b0b3cc')","market for used silencer steel, DN 315",CH,"used silencer steel, DN 315",unit,3830,38,E,"Waste collection, treatment and disposal activities; materials recovery",CH,WEOG,1419.5088392985435,0.003473460277510889,0.006580467464480901,0.12106874723474484,1418.8186041899896,0.9995113050006004,8.992469706102063e-05,0.9997544290307163,4.61858181144973e-05,3.6037059805500253,0.00799171067152013,0.023682090386643793,0.0,0.04954131860309757,0.013716906241491588,0.006557052226216103,0.5057520882814427,0.004384890952411251
"('ecoinvent-3.11-cutoff', '759b0f2fb544ea07821e909ee06f40ae')","deep well drilling, for deep geothermal power",TH,"deep well, drilled, for geothermal power",meter,0990,09,B,Mining support service activities,TH,Asia-Pacific,6247408.489295936,334.9929173792355,538.1214637825099,7367.554856667908,6205063.935248393,0.9931688061319375,0.0012653650622752146,0.9965575939533401,0.0006594916437662648,50213.565226763974,446.2286867659521,2420.9102240090388,0.0,1203.3714177394727,0.023753973807976413,0.047787605060953,0.5074728169272251,0.028297972507239633
"('ecoinvent-3.11-cutoff', 'df341665d8e93ae0b47577619613556b')","electricity, high voltage, import from SA",AE,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",AE,Asia-Pacific,191.3276982649648,0.0013922300016580014,0.004262226605817593,0.19242072603622778,191.5547494696519,1.0011794284606783,0.0010279824784261951,1.0005860759179475,0.0005176295516047373,15.627792878960783,0.0009741642310941123,3.6101922643062636,0.0,0.08928971834446252,0.005713164582829868,0.23099661376544203,0.5028254165497924,0.11552947262434357
"('ecoinvent-3.11-cutoff', '333214e1deeb2fdcebd4c2584100a429')","treatment of bottom ash, MSWI[F]-WWT-SLF, waste polyethylene terephthalate, slag compartment",CH,"bottom ash, MSWI[F]-WWT-SLF, waste polyethylene terephthalate",kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",CH,WEOG,17.316101091618116,1.0001075571772604,0.00016893958995118619,0.012936826445188359,17.435973868515592,0.9519423043732539,0.0007155283217414915,0.9486699902389268,0.02765892610857098,0.1927041759856702,0.00022398252003701647,0.0006866885524553151,0.0,0.0017807518880751543,0.009230129504514377,0.0035592966717453087,0.5040345830802923,0.002360130007837586
"('ecoinvent-3.11-cutoff', '6340dd902c2840fe2d4598e9d87d25fb')",market for iron sulfate,RoW,iron sulfate,kilogram,2011,20,C,Manufacture of chemicals and chemical products,RoW,Rest of World,1762.5081289251018,0.007162274098447725,1.0077502100029783,0.6012598465344229,1760.9488706289878,0.9991112584509002,0.0009129055870162945,0.99955359739227,0.000458484626688322,3.7556797146736587,0.009691014096664593,0.04010511163751458,0.0,0.07637167367367476,0.020282643908111502,0.010651039306987952,0.5088544614036964,0.006612380203853308
"('ecoinvent-3.11-cutoff', 'f74f918038a2f318d9c09685749f993a')","market for land tenure, arable land, measured as carbon net primary productivity, pasture, man made",BR-PI,"land tenure, arable land, measured as carbon net primary productivity, pasture, man made",kilogram,0162,01,A,"Crop and animal production, hunting and related service activities",BR-PI,GRULAC,25.91566224091684,0.0004530170341640401,1.0010569472640414,0.04433818548142046,31.916180442229344,1.23151869501111,0.04033764792062101,1.115750607441127,0.02017756402473866,0.8862340986134241,0.00015856495170530504,0.0026784905134054236,0.0,0.010981453141413668,0.012388926028838667,0.0030217877736401374,0.5061050190477536,0.0016003378534857823
"('ecoinvent-3.11-cutoff', 'dbdec4c2b9ee5e6a5fc0c8963ade375b')","market for electricity, high voltage",JO,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",JO,Asia-Pacific,606.2264790886219,0.0019575421941540458,0.0046708747484370886,0.1667457472927938,598.1798631870694,0.986723530343648,0.00028275912458659706,0.9933601506466089,0.00014299408750844127,10.17300323262223,0.0012818583100104438,3.6175405600034645,0.0,0.29449383928590894,0.02894491717637974,0.3555572236940335,0.5144094635817322,0.1778416068534744
"('ecoinvent-3.11-cutoff', 'ae51cadf11ee7c8a3a92c4d5b066bb3f')","market for bottom ash, MSWI-WWT, WW, average",RoW,"bottom ash, MSWI-WWT, WW, average",kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",RoW,Rest of World,20.244707692749365,1.000211562772918,0.0004270096119318826,0.024986033004418654,20.432493617881526,0.9617590621141298,0.0011961938904401727,0.9573395130710486,0.024138114931236406,0.38331145988109916,0.0002978758483960453,0.0013098146223639174,0.0,0.00570084589897101,0.014861071845735792,0.003414449285685639,0.5070422817529979,0.002095478812712781
"('ecoinvent-3.11-cutoff', 'ffc931d2dadae2c9f14dd7f8c683dcea')",palm oil refinery operation,GLO,soap,kilogram,1040,10,C,Manufacture of food products,GLO,Global,2789.741529760006,0.24623333839593742,1.0297172977788474,245.99492559481618,2526.175027156198,0.9054430490945135,0.08853968686165975,0.9526773965152896,0.044313971462797024,11.912596645947984,0.07017442718536815,0.11082683067231244,0.0,1.9837932942438163,0.1655538007140679,0.009248848200129434,0.5798487618339377,0.007552562623160877
"('ecoinvent-3.11-cutoff', 'de1cfc86f4f8b593014d059c3c77538e')","electricity production, wind, <1MW turbine, onshore",CA-NS,"electricity, high voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",CA-NS,WEOG,111.8958053077037,0.0002434920852674823,0.004941649163798086,0.07046464098097047,111.75696553272395,0.9987570314720061,0.0006738959145884584,0.9993774277079276,0.0003380359853697476,0.21292731481708274,0.000473683867337654,3.60782107834475,0.0,0.008098943209844518,0.03795175870672151,16.906298942302673,0.5178660348112597,8.454259315693436
"('ecoinvent-3.11-cutoff', '225ef6b73f747ebeeead139fd4b4f66d')","market for land tenure, arable land, measured as carbon net primary productivity, annual crop",IL,"land tenure, arable land, measured as carbon net primary productivity, annual crop",kilogram,0161,01,A,"Crop and animal production, hunting and related service activities",IL,Asia-Pacific,32.5872318480862,0.0006045600539372508,1.0012217717667748,0.14710727050501,38.94204695933753,1.1949871869864357,0.03523796510727982,1.09748431763878,0.01762825840807783,1.1016117745976137,0.00023451394762110138,0.003167152969083343,0.0,0.014633904129474148,0.013281257360130748,0.0028744054429451567,0.5065342100488737,0.0015436213526641984
"('ecoinvent-3.11-cutoff', 'a5cba1505f1b05a48dc3d9e928ff7099')","synthetic fuel production, from coal, high temperature Fischer-Tropsch operations",ZA,liquefied petroleum gas,kilogram,1920,19,C,Manufacture of coke and refined petroleum products,ZA,Africa,3200.024301535279,0.01716531519569883,1.021086915145263,8.120640453492292,3161.0574797206946,0.9878176618854416,0.002856752783780321,0.9939061488969765,0.0014310584376344918,78.87511304921513,0.02910615332587238,0.0959879386159343,0.0,0.44284483874040137,0.005612435471969541,0.0012165121153982997,0.502621777958112,0.0007926958355718587
"('ecoinvent-3.11-cutoff', '873ef75b2dd57b8f823d24c82bc868b5')","market for waste plastic, mixture",NO,"waste plastic, mixture",kilogram,3821,38,E,"Waste collection, treatment and disposal activities; materials recovery",NO,WEOG,106.89545714811355,1.0009382400508728,0.0012582354739420678,1.458964394230038,103.77856455127217,0.9618353252480949,0.01353356267788866,0.9762792396422141,0.01140520432077765,0.7209508381377602,0.0010316452855473088,0.004749952391503533,0.0,30.45881526055926,42.18774826244762,0.006579041044017373,21.593159678097013,0.004003973648804592
"('ecoinvent-3.11-cutoff', '781c2b8420d0ef5978c228fde66e6d48')","natural gas, liquefied, import from QA",RoE,"natural gas, liquefied",cubic meter,3520,35,D,"Electricity, gas, steam and air conditioning supply",RoE,WEOG,171.90939927301537,0.00420691065890899,0.012108073091118499,0.1812185611865485,170.46109860297952,0.9915509446114295,0.0011245569130294132,0.9957632367684809,0.000574513993748491,46.48671891185673,0.0011725008758821766,0.027240802266364373,0.0,3.4499713675474375,0.0742122574869576,0.0005859762927191696,0.5370935179233248,0.00030559896651350814
"('ecoinvent-3.11-cutoff', 'bafec0f8915ee7a19a9fe069dd92b770')","electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted",CA-QC,"electricity, low voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",CA-QC,WEOG,1318.3959762530212,0.0043534418031318115,0.004901140463658299,0.2790048664351961,1317.7198956569152,0.9994838942143873,0.00021534127419747484,0.9997402960753693,0.00010932166892309213,1.062045449908333,0.009829659845678506,3.6287147333437773,0.0,0.03899420294450091,0.03637942759343468,3.3853894920431027,0.5136044501982678,1.697280009620001
"('ecoinvent-3.11-cutoff', '74eb646f9066960b90c98e0d6760827f')","blast furnace dust, for recovery to generic market for supplementary cementitious materials",RoW,supplementary cementitious materials,kilogram,2394,23,C,Manufacture of other non-metallic mineral products,RoW,Rest of World,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5
"('ecoinvent-3.11-cutoff', 'cc746f775788ab47164f9b144d32957f')",nylon 6 production,RoW,nylon 6,kilogram,2013,20,C,Manufacture of chemicals and chemical products,RoW,Rest of World,259.190639863737,0.0013473929221269922,1.0003000810454656,0.10612043232917068,261.55930861507903,1.0091334665993195,0.0042687296204069304,1.004564134081728,0.0021369640281352926,124.6092584567266,0.0013309107004889503,0.0016171289182716438,0.0,0.09995071435091078,0.000802104498969954,1.2977459832914951e-05,0.5003957119701907,1.182900921071803e-05
"('ecoinvent-3.11-cutoff', '5dfba8bcec7146439b1d93e01b27b189')","electricity production, photovoltaic, 570kWp open ground installation, multi-Si",AT,"electricity, low voltage",kilowatt hour,3510,35,D,"Electricity, gas, steam and air conditioning supply",AT,WEOG,1556.692189513231,0.004996792200735793,0.008682208779306916,0.3020001402877208,1556.0200690494914,0.9995650295626556,0.00019957789594544199,0.9997809098474187,0.00010139388188173475,1.2864645491394562,0.011857384300709328,3.6366511411458933,0.0,0.041776450877203976,0.032177266517025446,2.801039593862405,0.5115222063980766,1.4050862237916388
